Borough_code,Borough_name,Age_code,Age_desc,Value
E09000024,Merton,18,Aged 18 years,1953
E09000024,Merton,19,Aged 19 years,1579
E09000024,Merton,20,Aged 20 years,1639
E09000024,Merton,21,Aged 21 years,1862
E09000024,Merton,22,Aged 22 years,2287
E09000024,Merton,23,Aged 23 years,2560
E09000024,Merton,24,Aged 24 years,2819
E09000024,Merton,25,Aged 25 years,3114
E09000024,Merton,26,Aged 26 years,3385
E09000024,Merton,27,Aged 27 years,3282
E09000024,Merton,28,Aged 28 years,3725
E09000024,Merton,29,Aged 29 years,3706
E09000024,Merton,30,Aged 30 years,3734
E09000024,Merton,31,Aged 31 years,3906
E09000024,Merton,32,Aged 32 years,3746
E09000024,Merton,33,Aged 33 years,3883
E09000024,Merton,34,Aged 34 years,3875
E09000024,Merton,35,Aged 35 years,3814
E09000024,Merton,36,Aged 36 years,3779
E09000024,Merton,37,Aged 37 years,3784
E09000024,Merton,38,Aged 38 years,3735
E09000024,Merton,39,Aged 39 years,3842
E09000024,Merton,40,Aged 40 years,3854
E09000024,Merton,41,Aged 41 years,3747
E09000024,Merton,42,Aged 42 years,3648
E09000024,Merton,43,Aged 43 years,3398
E09000024,Merton,44,Aged 44 years,3472
E09000024,Merton,45,Aged 45 years,3141
E09000024,Merton,46,Aged 46 years,3197
E09000024,Merton,47,Aged 47 years,3019
E09000024,Merton,48,Aged 48 years,3167
E09000024,Merton,49,Aged 49 years,3001
E09000024,Merton,50,Aged 50 years,2918
E09000024,Merton,51,Aged 51 years,2920
E09000024,Merton,52,Aged 52 years,2910
E09000024,Merton,53,Aged 53 years,2924
E09000024,Merton,54,Aged 54 years,2810
E09000024,Merton,55,Aged 55 years,2777
E09000024,Merton,56,Aged 56 years,2547
E09000024,Merton,57,Aged 57 years,2540
E09000024,Merton,58,Aged 58 years,2443
E09000024,Merton,59,Aged 59 years,2277
E09000024,Merton,60,Aged 60 years,2281
E09000024,Merton,61,Aged 61 years,2151
E09000024,Merton,62,Aged 62 years,2010
E09000024,Merton,63,Aged 63 years,1887
E09000024,Merton,64,Aged 64 years,1922
E09000024,Merton,65,Aged 65 years,1735
E09000024,Merton,66,Aged 66 years,1633
E09000024,Merton,67,Aged 67 years,1581
E09000024,Merton,68,Aged 68 years,1500
E09000024,Merton,69,Aged 69 years,1430
E09000024,Merton,70,Aged 70 years,1496
E09000024,Merton,71,Aged 71 years,1407
E09000024,Merton,72,Aged 72 years,1409
E09000024,Merton,73,Aged 73 years,1443
E09000024,Merton,74,Aged 74 years,1349
E09000024,Merton,75,Aged 75 years,1082
E09000024,Merton,76,Aged 76 years,1066
E09000024,Merton,77,Aged 77 years,934
E09000024,Merton,78,Aged 78 years,882
E09000024,Merton,79,Aged 79 years,796
E09000024,Merton,80,Aged 80 years,823
E09000024,Merton,81,Aged 81 years,812
E09000024,Merton,82,Aged 82 years,761
E09000024,Merton,83,Aged 83 years,706
E09000024,Merton,84,Aged 84 years,639
E09000024,Merton,85,Aged 85 years,534
E09000024,Merton,86,Aged 86 years,503
E09000024,Merton,87,Aged 87 years,416
E09000024,Merton,88,Aged 88 years,426
E09000024,Merton,89,Aged 89 years,323
E09000024,Merton,90,Aged 90 years,309
E09000024,Merton,91,Aged 91 years,257
E09000024,Merton,92,Aged 92 years,214
E09000024,Merton,93,Aged 93 years,165
E09000024,Merton,94,Aged 94 years,138
E09000024,Merton,95,Aged 95 years,93
E09000024,Merton,96,Aged 96 years,64
E09000024,Merton,97,Aged 97 years,45
E09000024,Merton,98,Aged 98 years,35
E09000024,Merton,99,Aged 99 years,24
E09000024,Merton,100,Aged 100 years and over,41
E09000025,Newham,0,Aged under 1 year,4790
E09000025,Newham,1,Aged 1 year,4883
E09000025,Newham,2,Aged 2 years,4765
E09000025,Newham,3,Aged 3 years,4802
E09000025,Newham,4,Aged 4 years,4615
E09000025,Newham,5,Aged 5 years,4702
E09000025,Newham,6,Aged 6 years,4519
E09000025,Newham,7,Aged 7 years,4696
E09000025,Newham,8,Aged 8 years,4687
E09000025,Newham,9,Aged 9 years,4722
E09000025,Newham,10,Aged 10 years,4586
E09000025,Newham,11,Aged 11 years,4885
E09000025,Newham,12,Aged 12 years,4561
E09000025,Newham,13,Aged 13 years,4736
E09000025,Newham,14,Aged 14 years,4526
E09000025,Newham,15,Aged 15 years,4388
E09000025,Newham,16,Aged 16 years,4546
E09000025,Newham,17,Aged 17 years,4325
E09000025,Newham,18,Aged 18 years,4504
E09000025,Newham,19,Aged 19 years,4391
E09000025,Newham,20,Aged 20 years,4559
E09000025,Newham,21,Aged 21 years,4882
E09000025,Newham,22,Aged 22 years,5719
E09000025,Newham,23,Aged 23 years,6380
E09000025,Newham,24,Aged 24 years,6745
E09000025,Newham,25,Aged 25 years,7121
E09000025,Newham,26,Aged 26 years,7143
E09000025,Newham,27,Aged 27 years,7160
E09000025,Newham,28,Aged 28 years,7460
E09000025,Newham,29,Aged 29 years,7150
E09000025,Newham,30,Aged 30 years,7475
E09000025,Newham,31,Aged 31 years,7449
E09000025,Newham,32,Aged 32 years,7267
E09000025,Newham,33,Aged 33 years,7427
E09000025,Newham,34,Aged 34 years,7083
E09000025,Newham,35,Aged 35 years,6954
E09000025,Newham,36,Aged 36 years,6854
E09000025,Newham,37,Aged 37 years,6514
E09000025,Newham,38,Aged 38 years,6196
E09000025,Newham,39,Aged 39 years,6011
E09000025,Newham,40,Aged 40 years,5975
E09000025,Newham,41,Aged 41 years,5925
E09000025,Newham,42,Aged 42 years,5573
E09000025,Newham,43,Aged 43 years,5011
E09000025,Newham,44,Aged 44 years,4912
E09000025,Newham,45,Aged 45 years,4933
E09000025,Newham,46,Aged 46 years,4771
E09000025,Newham,47,Aged 47 years,4596
E09000025,Newham,48,Aged 48 years,4251
E09000025,Newham,49,Aged 49 years,4216
E09000025,Newham,50,Aged 50 years,4459
E09000025,Newham,51,Aged 51 years,4484
E09000025,Newham,52,Aged 52 years,4064
E09000025,Newham,53,Aged 53 years,3868
E09000025,Newham,54,Aged 54 years,3585
E09000025,Newham,55,Aged 55 years,3560
E09000025,Newham,56,Aged 56 years,3323
E09000025,Newham,57,Aged 57 years,3384
E09000025,Newham,58,Aged 58 years,3137
E09000025,Newham,59,Aged 59 years,2897
E09000025,Newham,60,Aged 60 years,2948
E09000025,Newham,61,Aged 61 years,2710
E09000025,Newham,62,Aged 62 years,2514
E09000025,Newham,63,Aged 63 years,2348
E09000025,Newham,64,Aged 64 years,2250
E09000025,Newham,65,Aged 65 years,2110
E09000025,Newham,66,Aged 66 years,1926
E09000025,Newham,67,Aged 67 years,1710
E09000025,Newham,68,Aged 68 years,1791
E09000025,Newham,69,Aged 69 years,1567
E09000025,Newham,70,Aged 70 years,1404
E09000025,Newham,71,Aged 71 years,1291
E09000025,Newham,72,Aged 72 years,1239
E09000025,Newham,73,Aged 73 years,1229
E09000025,Newham,74,Aged 74 years,1131
E09000025,Newham,75,Aged 75 years,869
E09000025,Newham,76,Aged 76 years,808
E09000025,Newham,77,Aged 77 years,799
E09000025,Newham,78,Aged 78 years,822
E09000025,Newham,79,Aged 79 years,702
E09000025,Newham,80,Aged 80 years,731
E09000025,Newham,81,Aged 81 years,658
E09000025,Newham,82,Aged 82 years,652
E09000025,Newham,83,Aged 83 years,587
E09000025,Newham,84,Aged 84 years,555
E09000025,Newham,85,Aged 85 years,425
E09000025,Newham,86,Aged 86 years,402
E09000025,Newham,87,Aged 87 years,317
E09000025,Newham,88,Aged 88 years,308
E09000025,Newham,89,Aged 89 years,235
E09000025,Newham,90,Aged 90 years,216
E09000025,Newham,91,Aged 91 years,173
E09000025,Newham,92,Aged 92 years,138
E09000025,Newham,93,Aged 93 years,113
E09000025,Newham,94,Aged 94 years,79
E09000025,Newham,95,Aged 95 years,64
E09000025,Newham,96,Aged 96 years,38
E09000025,Newham,97,Aged 97 years,30
E09000025,Newham,98,Aged 98 years,18
E09000025,Newham,99,Aged 99 years,11
E09000025,Newham,100,Aged 100 years and over,19
E09000026,Redbridge,0,Aged under 1 year,4062
E09000026,Redbridge,1,Aged 1 year,4238
E09000026,Redbridge,2,Aged 2 years,4323
E09000026,Redbridge,3,Aged 3 years,4256
E09000026,Redbridge,4,Aged 4 years,4315
E09000026,Redbridge,5,Aged 5 years,4423
E09000026,Redbridge,6,Aged 6 years,4290
E09000026,Redbridge,7,Aged 7 years,4263
E09000026,Redbridge,8,Aged 8 years,4351
E09000026,Redbridge,9,Aged 9 years,4406
E09000026,Redbridge,10,Aged 10 years,4315
E09000026,Redbridge,11,Aged 11 years,4295
E09000026,Redbridge,12,Aged 12 years,4319
E09000026,Redbridge,13,Aged 13 years,4279
E09000026,Redbridge,14,Aged 14 years,4217
E09000026,Redbridge,15,Aged 15 years,3890
E09000026,Redbridge,16,Aged 16 years,4104
E09000026,Redbridge,17,Aged 17 years,4248
E09000026,Redbridge,18,Aged 18 years,3675
E09000026,Redbridge,19,Aged 19 years,3398
E09000026,Redbridge,20,Aged 20 years,3229
E09000026,Redbridge,21,Aged 21 years,3507
E09000026,Redbridge,22,Aged 22 years,3792
E09000026,Redbridge,23,Aged 23 years,4075
E09000026,Redbridge,24,Aged 24 years,4364
E09000026,Redbridge,25,Aged 25 years,4274
E09000026,Redbridge,26,Aged 26 years,4173
E09000026,Redbridge,27,Aged 27 years,4245
E09000026,Redbridge,28,Aged 28 years,4494
E09000026,Redbridge,29,Aged 29 years,4549
E09000026,Redbridge,30,Aged 30 years,4804
E09000026,Redbridge,31,Aged 31 years,4818
E09000026,Redbridge,32,Aged 32 years,5084
E09000026,Redbridge,33,Aged 33 years,5091
E09000026,Redbridge,34,Aged 34 years,5107
E09000026,Redbridge,35,Aged 35 years,5085
E09000026,Redbridge,36,Aged 36 years,5494
E09000026,Redbridge,37,Aged 37 years,5203
E09000026,Redbridge,38,Aged 38 years,5294
E09000026,Redbridge,39,Aged 39 years,5152
E09000026,Redbridge,40,Aged 40 years,5367
E09000026,Redbridge,41,Aged 41 years,5177
E09000026,Redbridge,42,Aged 42 years,4781
E09000026,Redbridge,43,Aged 43 years,4805
E09000026,Redbridge,44,Aged 44 years,4654
E09000026,Redbridge,45,Aged 45 years,4465
E09000026,Redbridge,46,Aged 46 years,4278
E09000026,Redbridge,47,Aged 47 years,4310
E09000026,Redbridge,48,Aged 48 years,4168
E09000026,Redbridge,49,Aged 49 years,3894
E09000026,Redbridge,50,Aged 50 years,4116
E09000026,Redbridge,51,Aged 51 years,3911
E09000026,Redbridge,52,Aged 52 years,3941
E09000026,Redbridge,53,Aged 53 years,3867
E09000026,Redbridge,54,Aged 54 years,3585
E09000026,Redbridge,55,Aged 55 years,3529
E09000026,Redbridge,56,Aged 56 years,3701
E09000026,Redbridge,57,Aged 57 years,3368
E09000026,Redbridge,58,Aged 58 years,3257
E09000026,Redbridge,59,Aged 59 years,3152
E09000026,Redbridge,60,Aged 60 years,3093
E09000026,Redbridge,61,Aged 61 years,3033
E09000026,Redbridge,62,Aged 62 years,2779
E09000026,Redbridge,63,Aged 63 years,2872
E09000026,Redbridge,64,Aged 64 years,2725
E09000026,Redbridge,65,Aged 65 years,2475
E09000026,Redbridge,66,Aged 66 years,2384
E09000026,Redbridge,67,Aged 67 years,2235
E09000026,Redbridge,68,Aged 68 years,2101
E09000026,Redbridge,69,Aged 69 years,2080
E09000026,Redbridge,70,Aged 70 years,1991
E09000026,Redbridge,71,Aged 71 years,1920
E09000026,Redbridge,72,Aged 72 years,1848
E09000026,Redbridge,73,Aged 73 years,1931
E09000026,Redbridge,74,Aged 74 years,1944
E09000026,Redbridge,75,Aged 75 years,1482
E09000026,Redbridge,76,Aged 76 years,1463
E09000026,Redbridge,77,Aged 77 years,1348
E09000026,Redbridge,78,Aged 78 years,1259
E09000026,Redbridge,79,Aged 79 years,1091
E09000026,Redbridge,80,Aged 80 years,1057
E09000026,Redbridge,81,Aged 81 years,1180
E09000026,Redbridge,82,Aged 82 years,1062
E09000026,Redbridge,83,Aged 83 years,979
E09000026,Redbridge,84,Aged 84 years,881
E09000026,Redbridge,85,Aged 85 years,781
E09000026,Redbridge,86,Aged 86 years,736
E09000026,Redbridge,87,Aged 87 years,683
E09000026,Redbridge,88,Aged 88 years,560
E09000026,Redbridge,89,Aged 89 years,516
E09000026,Redbridge,90,Aged 90 years,432
E09000026,Redbridge,91,Aged 91 years,372
E09000026,Redbridge,92,Aged 92 years,263
E09000026,Redbridge,93,Aged 93 years,223
E09000026,Redbridge,94,Aged 94 years,183
E09000026,Redbridge,95,Aged 95 years,146
E09000026,Redbridge,96,Aged 96 years,100
E09000026,Redbridge,97,Aged 97 years,86
E09000026,Redbridge,98,Aged 98 years,53
E09000026,Redbridge,99,Aged 99 years,28
E09000026,Redbridge,100,Aged 100 years and over,58
E09000027,Richmond upon Thames,0,Aged under 1 year,2023
E09000027,Richmond upon Thames,1,Aged 1 year,2153
E09000027,Richmond upon Thames,2,Aged 2 years,2214
E09000027,Richmond upon Thames,3,Aged 3 years,2289
E09000027,Richmond upon Thames,4,Aged 4 years,2424
E09000027,Richmond upon Thames,5,Aged 5 years,2441
E09000027,Richmond upon Thames,6,Aged 6 years,2521
E09000027,Richmond upon Thames,7,Aged 7 years,2568
E09000027,Richmond upon Thames,8,Aged 8 years,2601
E09000027,Richmond upon Thames,9,Aged 9 years,2682
E09000027,Richmond upon Thames,10,Aged 10 years,2762
E09000027,Richmond upon Thames,11,Aged 11 years,2735
E09000027,Richmond upon Thames,12,Aged 12 years,2690
E09000027,Richmond upon Thames,13,Aged 13 years,2557
E09000027,Richmond upon Thames,14,Aged 14 years,2484
E09000027,Richmond upon Thames,15,Aged 15 years,2303
E09000027,Richmond upon Thames,16,Aged 16 years,2322
E09000027,Richmond upon Thames,17,Aged 17 years,2230
E09000027,Richmond upon Thames,18,Aged 18 years,1918
E09000027,Richmond upon Thames,19,Aged 19 years,1379
E09000027,Richmond upon Thames,20,Aged 20 years,1248
E09000027,Richmond upon Thames,21,Aged 21 years,1449
E09000027,Richmond upon Thames,22,Aged 22 years,1749
E09000027,Richmond upon Thames,23,Aged 23 years,1937
E09000027,Richmond upon Thames,24,Aged 24 years,1846
E09000027,Richmond upon Thames,25,Aged 25 years,1866
E09000027,Richmond upon Thames,26,Aged 26 years,1857
E09000027,Richmond upon Thames,27,Aged 27 years,2012
E09000027,Richmond upon Thames,28,Aged 28 years,2044
E09000027,Richmond upon Thames,29,Aged 29 years,2173
E09000027,Richmond upon Thames,30,Aged 30 years,2259
E09000027,Richmond upon Thames,31,Aged 31 years,2403
E09000027,Richmond upon Thames,32,Aged 32 years,2346
E09000027,Richmond upon Thames,33,Aged 33 years,2536
E09000027,Richmond upon Thames,34,Aged 34 years,2553
E09000027,Richmond upon Thames,35,Aged 35 years,2701
E09000027,Richmond upon Thames,36,Aged 36 years,2731
E09000027,Richmond upon Thames,37,Aged 37 years,2847
E09000027,Richmond upon Thames,38,Aged 38 years,3057
E09000027,Richmond upon Thames,39,Aged 39 years,3006
E09000027,Richmond upon Thames,40,Aged 40 years,3230
E09000027,Richmond upon Thames,41,Aged 41 years,3384
E09000027,Richmond upon Thames,42,Aged 42 years,3242
E09000027,Richmond upon Thames,43,Aged 43 years,3242
E09000027,Richmond upon Thames,44,Aged 44 years,3260
E09000027,Richmond upon Thames,45,Aged 45 years,3139
E09000027,Richmond upon Thames,46,Aged 46 years,3317
E09000027,Richmond upon Thames,47,Aged 47 years,3212
E09000027,Richmond upon Thames,48,Aged 48 years,3282
E09000027,Richmond upon Thames,49,Aged 49 years,3298
E09000027,Richmond upon Thames,50,Aged 50 years,3281
E09000027,Richmond upon Thames,51,Aged 51 years,3072
E09000027,Richmond upon Thames,52,Aged 52 years,3006
E09000027,Richmond upon Thames,53,Aged 53 years,3025
E09000027,Richmond upon Thames,54,Aged 54 years,3022
E09000027,Richmond upon Thames,55,Aged 55 years,3027
E09000027,Richmond upon Thames,56,Aged 56 years,2847
E09000027,Richmond upon Thames,57,Aged 57 years,2726
E09000027,Richmond upon Thames,58,Aged 58 years,2621
E09000027,Richmond upon Thames,59,Aged 59 years,2434
E09000027,Richmond upon Thames,60,Aged 60 years,2246
E09000027,Richmond upon Thames,61,Aged 61 years,2112
E09000027,Richmond upon Thames,62,Aged 62 years,2067
E09000027,Richmond upon Thames,63,Aged 63 years,1921
E09000027,Richmond upon Thames,64,Aged 64 years,1902
E09000027,Richmond upon Thames,65,Aged 65 years,1736
E09000027,Richmond upon Thames,66,Aged 66 years,1667
E09000027,Richmond upon Thames,67,Aged 67 years,1691
E09000027,Richmond upon Thames,68,Aged 68 years,1614
E09000027,Richmond upon Thames,69,Aged 69 years,1646
E09000027,Richmond upon Thames,70,Aged 70 years,1684
E09000027,Richmond upon Thames,71,Aged 71 years,1672
E09000027,Richmond upon Thames,72,Aged 72 years,1679
E09000027,Richmond upon Thames,73,Aged 73 years,1880
E09000027,Richmond upon Thames,74,Aged 74 years,1815
E09000027,Richmond upon Thames,75,Aged 75 years,1395
E09000027,Richmond upon Thames,76,Aged 76 years,1390
E09000027,Richmond upon Thames,77,Aged 77 years,1321
E09000027,Richmond upon Thames,78,Aged 78 years,1140
E09000027,Richmond upon Thames,79,Aged 79 years,912
E09000027,Richmond upon Thames,80,Aged 80 years,900
E09000027,Richmond upon Thames,81,Aged 81 years,899
E09000027,Richmond upon Thames,82,Aged 82 years,870
E09000027,Richmond upon Thames,83,Aged 83 years,777
E09000027,Richmond upon Thames,84,Aged 84 years,618
E09000027,Richmond upon Thames,85,Aged 85 years,640
E09000027,Richmond upon Thames,86,Aged 86 years,523
E09000027,Richmond upon Thames,87,Aged 87 years,469
E09000027,Richmond upon Thames,88,Aged 88 years,450
E09000027,Richmond upon Thames,89,Aged 89 years,379
E09000027,Richmond upon Thames,90,Aged 90 years,357
E09000027,Richmond upon Thames,91,Aged 91 years,319
E09000027,Richmond upon Thames,92,Aged 92 years,252
E09000027,Richmond upon Thames,93,Aged 93 years,182
E09000027,Richmond upon Thames,94,Aged 94 years,159
E09000027,Richmond upon Thames,95,Aged 95 years,130
E09000027,Richmond upon Thames,96,Aged 96 years,93
E09000027,Richmond upon Thames,97,Aged 97 years,65
E09000027,Richmond upon Thames,98,Aged 98 years,40
E09000027,Richmond upon Thames,99,Aged 99 years,36
E09000027,Richmond upon Thames,100,Aged 100 years and over,47
E09000028,Southwark,0,Aged under 1 year,3230
E09000028,Southwark,1,Aged 1 year,3403
E09000028,Southwark,2,Aged 2 years,3276
E09000028,Southwark,3,Aged 3 years,3178
E09000028,Southwark,4,Aged 4 years,3275
E09000028,Southwark,5,Aged 5 years,3234
E09000028,Southwark,6,Aged 6 years,3145
E09000028,Southwark,7,Aged 7 years,3169
E09000028,Southwark,8,Aged 8 years,3195
E09000028,Southwark,9,Aged 9 years,3149
E09000028,Southwark,10,Aged 10 years,3371
E09000028,Southwark,11,Aged 11 years,3195
E09000028,Southwark,12,Aged 12 years,3288
E09000028,Southwark,13,Aged 13 years,3163
E09000028,Southwark,14,Aged 14 years,3206
E09000028,Southwark,15,Aged 15 years,3023
E09000028,Southwark,16,Aged 16 years,3115
E09000028,Southwark,17,Aged 17 years,2949
E09000028,Southwark,18,Aged 18 years,3333
E09000028,Southwark,19,Aged 19 years,3778
E09000028,Southwark,20,Aged 20 years,3770
E09000028,Southwark,21,Aged 21 years,4636
E09000028,Southwark,22,Aged 22 years,4936
E09000028,Southwark,23,Aged 23 years,5768
E09000028,Southwark,24,Aged 24 years,6368
E09000028,Southwark,25,Aged 25 years,7197
E09000028,Southwark,26,Aged 26 years,7349
E09000028,Southwark,27,Aged 27 years,7897
E09000028,Southwark,28,Aged 28 years,7938
E09000028,Southwark,29,Aged 29 years,7884
E09000028,Southwark,30,Aged 30 years,7592
E09000028,Southwark,31,Aged 31 years,7642
E09000028,Southwark,32,Aged 32 years,7382
E09000028,Southwark,33,Aged 33 years,6531
E09000028,Southwark,34,Aged 34 years,5812
E09000028,Southwark,35,Aged 35 years,5919
E09000028,Southwark,36,Aged 36 years,5456
E09000028,Southwark,37,Aged 37 years,5302
E09000028,Southwark,38,Aged 38 years,4964
E09000028,Southwark,39,Aged 39 years,4894
E09000028,Southwark,40,Aged 40 years,4674
E09000028,Southwark,41,Aged 41 years,4578
E09000028,Southwark,42,Aged 42 years,4350
E09000028,Southwark,43,Aged 43 years,4063
E09000028,Southwark,44,Aged 44 years,4190
E09000028,Southwark,45,Aged 45 years,4184
E09000028,Southwark,46,Aged 46 years,4038
E09000028,Southwark,47,Aged 47 years,3879
E09000028,Southwark,48,Aged 48 years,4061
E09000028,Southwark,49,Aged 49 years,3753
E09000028,Southwark,50,Aged 50 years,3980
E09000028,Southwark,51,Aged 51 years,3945
E09000028,Southwark,52,Aged 52 years,3930
E09000028,Southwark,53,Aged 53 years,3787
E09000028,Southwark,54,Aged 54 years,3916
E09000028,Southwark,55,Aged 55 years,3686
E09000028,Southwark,56,Aged 56 years,3687
E09000028,Southwark,57,Aged 57 years,3560
E09000028,Southwark,58,Aged 58 years,3482
E09000028,Southwark,59,Aged 59 years,3154
E09000028,Southwark,60,Aged 60 years,3112
E09000028,Southwark,61,Aged 61 years,2833
E09000028,Southwark,62,Aged 62 years,2576
E09000028,Southwark,63,Aged 63 years,2378
E09000028,Southwark,64,Aged 64 years,2247
E09000028,Southwark,65,Aged 65 years,1988
E09000028,Southwark,66,Aged 66 years,1796
E09000028,Southwark,67,Aged 67 years,1744
E09000028,Southwark,68,Aged 68 years,1522
E09000028,Southwark,69,Aged 69 years,1349
E09000028,Southwark,70,Aged 70 years,1348
E09000028,Southwark,71,Aged 71 years,1393
E09000028,Southwark,72,Aged 72 years,1286
E09000028,Southwark,73,Aged 73 years,1294
E09000028,Southwark,74,Aged 74 years,1348
E09000028,Southwark,75,Aged 75 years,1030
E09000028,Southwark,76,Aged 76 years,929
E09000028,Southwark,77,Aged 77 years,835
E09000028,Southwark,78,Aged 78 years,800
E09000028,Southwark,79,Aged 79 years,757
E09000028,Southwark,80,Aged 80 years,744
E09000028,Southwark,81,Aged 81 years,724
E09000028,Southwark,82,Aged 82 years,704
E09000028,Southwark,83,Aged 83 years,577
E09000028,Southwark,84,Aged 84 years,525
E09000028,Southwark,85,Aged 85 years,490
E09000028,Southwark,86,Aged 86 years,413
E09000028,Southwark,87,Aged 87 years,360
E09000028,Southwark,88,Aged 88 years,323
E09000028,Southwark,89,Aged 89 years,295
E09000028,Southwark,90,Aged 90 years,269
E09000028,Southwark,91,Aged 91 years,202
E09000028,Southwark,92,Aged 92 years,174
E09000028,Southwark,93,Aged 93 years,117
E09000028,Southwark,94,Aged 94 years,81
E09000028,Southwark,95,Aged 95 years,79
E09000028,Southwark,96,Aged 96 years,58
E09000028,Southwark,97,Aged 97 years,46
E09000028,Southwark,98,Aged 98 years,42
E09000028,Southwark,99,Aged 99 years,10
E09000028,Southwark,100,Aged 100 years and over,34
E09000029,Sutton,0,Aged under 1 year,2303
E09000029,Sutton,1,Aged 1 year,2515
E09000029,Sutton,2,Aged 2 years,2567
E09000029,Sutton,3,Aged 3 years,2572
E09000029,Sutton,4,Aged 4 years,2839
E09000029,Sutton,5,Aged 5 years,2771
E09000029,Sutton,6,Aged 6 years,2821
E09000029,Sutton,7,Aged 7 years,2809
E09000029,Sutton,8,Aged 8 years,2853
E09000029,Sutton,9,Aged 9 years,2998
E09000029,Sutton,10,Aged 10 years,2966
E09000029,Sutton,11,Aged 11 years,3005
E09000029,Sutton,12,Aged 12 years,2889
E09000029,Sutton,13,Aged 13 years,2822
E09000029,Sutton,14,Aged 14 years,2687
E09000029,Sutton,15,Aged 15 years,2567
E09000029,Sutton,16,Aged 16 years,2569
E09000029,Sutton,17,Aged 17 years,2506
E09000029,Sutton,18,Aged 18 years,2133
E09000029,Sutton,19,Aged 19 years,1566
E09000029,Sutton,20,Aged 20 years,1602
E09000029,Sutton,21,Aged 21 years,1818
E09000029,Sutton,22,Aged 22 years,1977
E09000029,Sutton,23,Aged 23 years,2282
E09000029,Sutton,24,Aged 24 years,2265
E09000029,Sutton,25,Aged 25 years,2297
E09000029,Sutton,26,Aged 26 years,2426
E09000029,Sutton,27,Aged 27 years,2517
E09000029,Sutton,28,Aged 28 years,2545
E09000029,Sutton,29,Aged 29 years,2688
E09000029,Sutton,30,Aged 30 years,2822
E09000029,Sutton,31,Aged 31 years,2851
E09000029,Sutton,32,Aged 32 years,2951
E09000029,Sutton,33,Aged 33 years,3039
E09000029,Sutton,34,Aged 34 years,3064
E09000029,Sutton,35,Aged 35 years,3175
E09000029,Sutton,36,Aged 36 years,3230
E09000029,Sutton,37,Aged 37 years,3209
E09000029,Sutton,38,Aged 38 years,3511
E09000029,Sutton,39,Aged 39 years,3524
E09000029,Sutton,40,Aged 40 years,3556
E09000029,Sutton,41,Aged 41 years,3637
E09000029,Sutton,42,Aged 42 years,3490
E09000029,Sutton,43,Aged 43 years,3258
E09000029,Sutton,44,Aged 44 years,3185
E09000029,Sutton,45,Aged 45 years,3033
E09000029,Sutton,46,Aged 46 years,3170
E09000029,Sutton,47,Aged 47 years,3012
E09000029,Sutton,48,Aged 48 years,3013
E09000029,Sutton,49,Aged 49 years,3035
E09000029,Sutton,50,Aged 50 years,3031
E09000029,Sutton,51,Aged 51 years,2895
E09000029,Sutton,52,Aged 52 years,2908
E09000029,Sutton,53,Aged 53 years,2906
E09000029,Sutton,54,Aged 54 years,2975
E09000029,Sutton,55,Aged 55 years,2911
E09000029,Sutton,56,Aged 56 years,2938
E09000029,Sutton,57,Aged 57 years,2720
E09000029,Sutton,58,Aged 58 years,2611
E09000029,Sutton,59,Aged 59 years,2415
E09000029,Sutton,60,Aged 60 years,2376
E09000029,Sutton,61,Aged 61 years,2241
E09000029,Sutton,62,Aged 62 years,2128
E09000029,Sutton,63,Aged 63 years,1987
E09000029,Sutton,64,Aged 64 years,1917
E09000029,Sutton,65,Aged 65 years,1927
E09000029,Sutton,66,Aged 66 years,1770
E09000029,Sutton,67,Aged 67 years,1753
E09000029,Sutton,68,Aged 68 years,1641
E09000029,Sutton,69,Aged 69 years,1522
E09000029,Sutton,70,Aged 70 years,1574
E09000029,Sutton,71,Aged 71 years,1552
E09000029,Sutton,72,Aged 72 years,1601
E09000029,Sutton,73,Aged 73 years,1712
E09000029,Sutton,74,Aged 74 years,1917
E09000029,Sutton,75,Aged 75 years,1264
E09000029,Sutton,76,Aged 76 years,1370
E09000029,Sutton,77,Aged 77 years,1192
E09000029,Sutton,78,Aged 78 years,1143
E09000029,Sutton,79,Aged 79 years,933
E09000029,Sutton,80,Aged 80 years,853
E09000029,Sutton,81,Aged 81 years,960
E09000029,Sutton,82,Aged 82 years,922
E09000029,Sutton,83,Aged 83 years,796
E09000029,Sutton,84,Aged 84 years,773
E09000029,Sutton,85,Aged 85 years,724
E09000029,Sutton,86,Aged 86 years,633
E09000029,Sutton,87,Aged 87 years,556
E09000029,Sutton,88,Aged 88 years,507
E09000029,Sutton,89,Aged 89 years,450
E09000029,Sutton,90,Aged 90 years,357
E09000029,Sutton,91,Aged 91 years,300
E09000029,Sutton,92,Aged 92 years,276
E09000029,Sutton,93,Aged 93 years,214
E09000029,Sutton,94,Aged 94 years,169
E09000029,Sutton,95,Aged 95 years,112
E09000029,Sutton,96,Aged 96 years,89
E09000029,Sutton,97,Aged 97 years,67
E09000029,Sutton,98,Aged 98 years,43
E09000029,Sutton,99,Aged 99 years,34
E09000029,Sutton,100,Aged 100 years and over,35
E09000030,Tower Hamlets,0,Aged under 1 year,3970
E09000030,Tower Hamlets,1,Aged 1 year,3880
E09000030,Tower Hamlets,2,Aged 2 years,3702
E09000030,Tower Hamlets,3,Aged 3 years,3683
E09000030,Tower Hamlets,4,Aged 4 years,3855
